article_id,author,comment_counter1,comment1,comment_counter2,comment2,weighted_score,token_sort_score
14563703,argyle5663,source1_14563703_0_6,"Bird Lives: Perhaps you and I have a different understanding of the word 'brilliant?' The article of the author starts out by arguing that the negative reaction to Mr. Gilmour's interview has been illogical and emotional (her words). She goes on to acknowledge his known (even to her) biases and then argues that students probably shouldn't be forcibly subjected to his ideology (her word). But, given all that, she argues that he's really quite a nice guy and an engaging and entertaining teacher who challenges his students, things she knows on a personal level. However, those of us who are not his students can only assess Mr. Gilmour's views on the basis of his statements in the interview, statements the article's author somewhat equivocally acknowledges to have been problematic, although she, like Mr. Gilmour, believes without clear explanation to have been misinterpreted. Her argument is essentially an emotional one in that it relies on first person experience in dealing with Mr. Gilmour, which apparently for her mitigates the more repugnant aspects of his acknowledged ideology. In other words, her criticism of critics of Mr. Gilmour's comments, which is based on her feelings and experience, is almost entirely subjective, or at the very least is beyond the reasonable ability of those she criticizes to assess. Were I grading her argument for its intellectual rigour as legitimate criticism, I'd probably give it a 'C' grade, or maybe worse. ",source2_14563703_21_6,"Bird Lives:Perhaps you and I have a different understanding of the word ""brilliant?"" The article of the author starts out by arguing that the negative reaction to Mr. Gilmour's interview has been illogical and emotional (her words). She goes on to acknowledge his known (even to her) biases and then argues that students probably shouldn't be forcibly subjected to his ideology (her word). But, given all that, she argues that he's really quite a nice guy and an engaging and entertaining teacher who challenges his students, things she knows on a personal level. However, those of us who are not his students can only assess Mr. Gilmour's views on the basis of his statements in the interview, statements the article's author somewhat equivocal ly acknowledges to have been problematic, although she, like Mr. Gilmour, believes without clear explanation to have been misinterpreted. Her argument is essentially an emotional one in that it relies on first person experience in dealing with Mr. Gilmour, which apparently for her mitigates the more repugnant aspects of his acknowledged ideology. In other words, her criticism of critics of Mr. Gilmour's comments, which is based on her feelings and experience, is almost entirely subjective, or at the very least is beyond the reasonable ability of those she criticizes to assess. Were I grading her argument for its intellectual rigour as legitimate criticism, I'd probably give it a ""C"" grade, or maybe worse.",100,100
14563703,canadiancitizen0,source1_14563703_0_7,"@argyle you seem to ignore the most obvious logic.  She is the student. She is the one who is being provided a service.  And she is satisfied.  What right do you have to tell her that she should not be allowed to benefit from a good teaching experience?Some of the arguments against the class are logical (the title of the class, the mandatory nature of the class). The arguments against Gilmour's right to teach a class in the way he wants based on the agreement he had with UofT are not logical.His engagement of the students and teaching abilities are not only known to his students. They're known to everyone who asks his former students for their view. It's called communication.  It's the primary way in which a teacher should be judged (by their students). Something severely lacking in university hiring practices IMO (especially in the sciences).Why is Gilmour's ideology more repugnant than, say, my high school curriculum (about 18 years ago).  Which had almost no female authors.If there is no interest in his class, then the real problem is with UofT for hiring him.",source2_14563703_21_7,"@argyle you seem to ignore the most obvious logic. She is the student. She is the one who is being provided a service. And she is satisfied. What right do you have to tell her that she should not be allowed to benefit from a good teaching experience? Some of the arguments against the class are logical (the title of the class, the mandatory nature of the class). The arguments against Gilmour's right to teach a class in the way he wants based on the agreement he had with UofT are not logical. His engagement of the students and teaching abilities are not only known to his students. They're known to everyone who asks his former students for their view. It's called communication. It's the primary way in which a teacher should be judged (by their students). Something severely lacking in university hiring practices IMO (especially in the sciences).Why is Gilmour's ideology more repugnant than, say, my high school curriculum (about 18 years ago). Which had almost no female authors. If there is no interest in his class, then the real problem is with UofT for hiring him.",100,100
14563703,howard smithers,source1_14563703_0_8,"At any given moment there is orthodoxy, a body of ideas which it is assumed that all right-thinking people will accept without question.  It is not exactly forbidden to say this, that or the other, but it is “not done” to say it, just as in mid-Victorian times it was “not done” to mention trousers in the presence of a lady.  Anyone who challenges the prevailing orthodoxy finds himself silenced with surprising effectiveness.  A genuinely unfashionable opinion is almost never given a fair hearing, either in the press or in the highbrow periodicals.   George Orwell, “Freedom of the Press”  - in opening pages",source2_14563703_21_8,"At any given moment there is orthodoxy, a body of ideas which it is assumed that all right-thinking people will accept without question. It is not exactly forbidden to say this, that or the other, but it is 'not done' to say it, just as in mid-Victorian times it was 'not done' to mention trousers in the presence of a lady. Anyone who challenges the prevailing orthodoxy finds himself silenced with surprising effectiveness. A genuinely unfashionable opinion is almost never given a fair hearing, either in the press or in the highbrow periodicals. George Orwell, 'Freedom of the Press' - in opening pages",100,100
14563703,NutGallery,source1_14563703_0_9,"Argyle, I’d similarly give you a C for your own seemingly vacuous post. Check that, I’d say an F is more in order. What is your point? That the author’s argument is emotional, and therefore invalid? That because she knows Mr. Gilmour intimately (or, at least, more so than the hordes of politically correct crybabies spurring this ridiculous, media-driven public outrage) she is not qualified to speak to his character and the true meaning behind his recent comments? Or is your point that the spoken word should always be analyzed objectively, repudiating context and the chance that there is something more to consider about what was said, and who said it? Whatever your point is, I found it hard to discern in your own haphazardly written post. Are you suggesting that those who don’t know Mr. Gilmour are better suited to assess his words, and consequently his ideology, because they can do so from an objective moral high-ground? Well, I call BS. Interpreting anything at face value is a slippery slope. Pretty sure they call that “judging a book by its cover.” The author can, and should be given credit for providing at least some back story to Mr. Gilmour’s character. It does mitigate “the more repugnant aspects of his acknowledged ideology”, which is wonderful because they are fallacies. The irony of your statement is that those “repugnant aspects” have been subjectively and emotionally conjured up by the public. There is nothing to take away from Mr. Gilmour’s comments besides the obvious: he can’t connect with female or Chinese writers, Canadian literature, and therefore refuses to teach it in his elective course. But no, we must immediately assume the man a sexist, a racist, an oppressive, ignorant boor, who has no right to be educating our nation’s young minds. One pompous, relatively unknown Canadian author says a few marginally ignorant words about a few genres and writers and all of a sudden it’s a national outrage. Give me a break. ",source2_14563703_21_9,"Argyle,I'd similarly give you a C for your own seemingly vacuous post. Check that, I'd say an F is more in order. What is your point? That the author's argument is emotional, and therefore invalid? That because she knows Mr. Gilmour intimately (or, at least, more so than the hordes of politically correct crybabies spurring this ridiculous, media-driven public outrage) she is not qualified to speak to his character and the true meaning behind his recent comments? Or is your point that the spoken word should always be analyzed objectively, repudiating context and the chance that there is something more to consider about what was said, and who said it? Whatever your point is, I found it hard to discern in your own haphazardly written post. Are you suggesting that those who don't know Mr. Gilmour are better suited to assess his words, and consequently his ideology, because they can do so from an objective moral high-ground? Well, I call BS. Interpreting anything at face value is a slippery slope. Pretty sure they call that 'judging a book by its cover.' The author can, and should be given credit for providing at least some back story to Mr. Gilmour's character. It does mitigate 'the more repugnant aspects of his acknowledged ideology', which is wonderful because they are fallacies. The irony of your statement is that those 'repugnant aspects' have been subjectively and emotionally conjured up by the public. There is nothing to take away from Mr. Gilmour's comments besides the obvious: he can't connect with female or Chinese writers, Canadian literature, and therefore refuses to teach it in his elective course. But no, we must immediately assume the man a sexist, a racist, an oppressive, ignorant boor, who has no right to be educating our nation's young minds. One pompous, relatively unknown Canadian author says a few marginally ignorant words about a few genres and writers and all of a sudden it's a national outrage. Give me a break.",100,100
14563703,argyle5663,source1_14563703_0_10,"canadiancitizen0 and NutGallery (great handle, by the way, NG): Perhaps neither of you has been following the actual debate, which essentially hinges on whether or not Mr. Gilmour''s stated literary preferences and prejudices, which he has clearly enunciated, are legitimate, fair or appropriate in the context of academic discourse. Or, perhaps, neither of you understands the basis of academic discourse. In any case, on a subjective basis Mr. Gilmour's quoted interview comments might be considered entirely appropriate amongst the boys over a few beers in a pub after a game of hockey. But what the public debate is not about is Mr. Gilmour's teaching ability or his popularity amongst his students, issues about which most readers of Mr. Gilmour's comments can or will, logically, know nothing. The author of the article acknowledges Mr. Gilmour's prejudices as his 'ideology,' which she apparently laments, but then recasts the terms of the debate in terms that most readers of Mr. Gilmour's comments don't have an ability to challenge. As such, she essentially reframes the debate in terms by which she intends to determine its outcome. This is called a rhetorical tautology, which according to the free online dictionary is 'a series of statements that form an argument, whereby the statements are constructed in such a way that the truth of the proposition is guaranteed or that, by defining a dissimilar or synonymous term in terms of another, the truth of the proposition or explanation cannot be disputed.' Hey, I can't argue her points that Mr. Gilmour is popular or that he's seen by his students as a challenging teacher, both of which are opinions that are in and of themselves inherently emotional and subjective, which, amusingly, is the exact basis of the criticism on which she initially assails the critics of Mr. Gilmour's comments. Maybe she fooled both of you, or maybe you just want to believe her, but I stand by my criticism of her assessment, which neither of you has provided anything substantive to refute. I'm sorry if I've infuriated either of you with facts. ",source2_14563703_21_10,"canadiancitizen0 and Nut Gallery (great handle, by the way, NG): Perhaps neither of you has been following the actual debate, which essentially hinges on whether or not Mr. Gilmour''s stated literary preferences and prejudices, which he has clearly enunciated, are legitimate, fair or appropriate in the context of academic discourse. Or, perhaps, neither of you understands the basis of academic discourse. In any case, on a subjective basis Mr. Gilmour's quoted interview comments might be considered entirely appropriate amongst the boys over a few beers in a pub after a game of hockey. But what the public debate is not about is Mr. Gilmour's teaching ability or his popularity amongst his students, issues about which most readers of Mr. Gilmour's comments can or will, logically, know nothing. The author of the article acknowledges Mr. Gilmour's prejudices as his ""ideology,"" which she apparently laments, but then recasts the terms of the debate in terms that most readers of Mr. Gilmour's comments don't have an ability to challenge. As such, she essentially re frames the debate in terms by which she intends to determine its outcome. This is called a rhetorical tautology, which according to the free online dictionary is ""a series of statements that form an argument, whereby the statements are constructed in such a way that the truth of the proposition is guaranteed or that, by defining a dissimilar or synonymous term in terms of another, the truth of the proposition or explanation cannot be disputed.""Hey, I can't argue her points that Mr. Gilmour is popular or that he's seen by his students as a challenging teacher, both of which are opinions that are in and of themselves inherently emotional and subjective, which, amusingly, is the exact basis of the criticism on which she initially assails the critics of Mr. Gilmour's comments. Maybe she fooled both of you, or maybe you just want to believe her, but I stand by my criticism of her assessment, which neither of you has provided anything substantive to refute. I'm sorry if I've infuriated either of you with facts.",100,99
14563703,canadiancitizen0,source1_14563703_0_11,"@argyle: 'Perhaps neither of you has been following the actual debate, which essentially hinges on whether or not Mr. Gilmour''s stated literary preferences and prejudices, which he has clearly enunciated, are legitimate, fair or appropriate in the context of academic discourse. 'If that was really the debate then most people wouldn't care, why is it national news? If that's your only point, however, then I have no problem agreeing with you (that his comments were inappropriate).My point is that he's apologized and if he provides some teaching value then that's good to hear.Most importantly, even if his comments were inappropriate, why is his apology and clarification insufficient? Or do you only accept the statements he makes that help your argument? What about actions or statements that contradict his inappropriate statements. A rigorous argument would require looking at everything he's said on this subject matter and evaluating it together.Also, 'Mr. Gilmour is popular' is not a subjective opinion. It's either true (to a degree) or false (to a degree). It's truth is dependent on subjective opinion of students, but the fact itself is not subjective (though it could be considered vague). ",source2_14563703_21_11,"@argyle: ""Perhaps neither of you has been following the actual debate, which essentially hinges on whether or not Mr. Gilmour''s stated literary preferences and prejudices, which he has clearly enunciated, are legitimate, fair or appropriate in the context of academic discourse. ""If that was really the debate then most people wouldn't care, why is it national news? If that's your only point, however, then I have no problem agreeing with you (that his comments were inappropriate).My point is that he's apologized and if he provides some teaching value then that's good to hear. Most importantly, even if his comments were inappropriate, why is his apology and clarification insufficient? Or do you only accept the statements he makes that help your argument? What about actions or statements that contradict his inappropriate statements. A rigorous argument would require looking at everything he's said on this subject matter and evaluating it together. Also, ""Mr. Gilmour is popular"" is not a subjective opinion. It's either true (to a degree) or false (to a degree). It's truth is dependent on subjective opinion of students, but the fact itself is not subjective (though it could be considered vague).",100,100
14563703,NutGallery,source1_14563703_0_12,"Your arrogance and condescension is laughable. I've followed the 'debate' closely. And only to those who are dubiously outraged by his comments does it “hinge” on whether his comments were 'legitimate' and 'appropriate'. We are talking about university. Academia. One of the last, dying bastions of free-speech we have left. The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia – namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled. Furthermore, we are dealing with literature -- a subject in which the term “objectivity” is avoided and regarded quite often as blasphemy. The fact that I even need to acknowledge this is absurd, but in your case I suppose it merits a nod.I find your comment “perhaps, neither of you understands the basis of academic discourse” highly amusing. How does having an alternative or unpopular point of view make one an offender of academic discourse? By your logic it would seem that academic discourse is defined as language only suitable to students who are extremely sensitive to anything that goes against the grain. I'm aware of what academic discourse is, and I don't require a charlatan, such as yourself, to explain it to me.Concerning your reference to 'rhetorical tautology': enough with the pretentious pontificating. The author didn't 'reframe' anything. She simply provided some colour to an issue that has been black and white up to this point. She provided a window, albeit small, into the character of the man whom the whole country has judged egregiously based on a few arrogantly phrased sentences. Frankly, I think it’s perfectly appropriate of the author to acknowledge that while Mr. Gilmour is a polarizing figure in his ideology, he is respectful of others' opinions or points of view, and allows them to defend their position in a way that is not alienating or personally judgmental. The irony here is that you're using 'facts' to create an argument over an issue that has absolutely nothing to do with facts or objectivity. The author wrote about her own personal experiences with Gilmour to illustrate his character. Period. There's no right or wrong answer to be taken away from that article. It was written so that others could use that context to formulate their own, subjective opinion about him. Critiquing that with rhetorical devices is just pedantic and sad. ",source2_14563703_21_12,"Your arrogance and condescension is laughable. I've followed the ""debate"" closely. And only to those who are dubiously outraged by his comments does it 'hinge' on whether his comments were ""legitimate"" and ""appropriate"". We are talking about university. Academia. One of the last, dying bastions of free-speech we have left. The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia - namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled. Furthermore, we are dealing with literature -- a subject in which the term 'objectivity' is avoided and regarded quite often as blasphemy. The fact that I even need to acknowledge this is absurd, but in your case I suppose it merits a nod. I find your comment 'perhaps, neither of you understands the basis of academic discourse' highly amusing. How does having an alternative or unpopular point of view make one an offender of academic discourse? By your logic it would seem that academic discourse is defined as language only suitable to students who are extremely sensitive to anything that goes against the grain. I'm aware of what academic discourse is, and I don't require a charlatan, such as yourself, to explain it to me.Concerning your reference to ""rhetorical tautology"": enough with the pretentious pontificating. The author didn't ""reframe"" anything. She simply provided some colour to an issue that has been black and white up to this point. She provided a window, albeit small, into the character of the man whom the whole country has judged egregiously based on a few arrogantly phrased sentences. Frankly, I think it's perfectly appropriate of the author to acknowledge that while Mr. Gilmour is a polarizing figure in his ideology, he is respectful of others' opinions or points of view, and allows them to defend their position in a way that is not alienating or personally judgmental. The irony here is that you're using ""facts"" to create an argument over an issue that has absolutely nothing to do with facts or objectivity. The author wrote about her own personal experiences with Gilmour to illustrate his character. Period. There's no right or wrong answer to be taken away from that article. It was written so that others could use that context to formulate their own, subjective opinion about him. Critiquing that with rhetorical devices is just pedantic and sad.",100,100
14563703,argyle5663,source1_14563703_0_13,"Oh my... I've made my point, which hasn't in any effective (or, dare I say, 'serious') fashion been refuted. No need on my part to say more. ",source2_14563703_21_13,"Oh my... I've made my point, which hasn't in any effective (or, dare I say, ""serious"") fashion been refuted. No need on my part to say more.",100,100
14563703,ManCityFC,source1_14563703_0_14,"If you're white, and male; just shut up and go to the back of the bus.",source2_14563703_21_14,"If you're white, and male; just shut up and go to the back of the bus.",100,100
14563703,Miss Moppet,source1_14563703_0_15,"argyle5663: excellent posts!!CanadianCitizenO:  you state: Why is Gilmour's ideology more repugnant than, say, my high school curriculum (about 18 years ago). Which had almost no female authors. This is exactly the problem, we have all been taught male writers at the expense of female  writers, and it's about time that it stops.Nutgallery:  first of all, Argyle is a far better writer than you are, and a far better thinker as well.  Only the very insecure need to demean others by referring to their posts as 'vacuous' when they are clearly well-written and thought out.Your comment that Gilmore is entitled to his opinions is utterly without point in the context of his teaching position.  He is not a prof, and it shows.  This is not an issue of free speech, this is an issue because he is teaching a course that does not show it's speciality in the title of the course, and his entry level course is mandatory. Further, Nutgallery, you fail to see that there is nothing alternative about the point of view that male, heterosexual writers are the best and the only ones worth reading.I quote you:  'The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia – namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled.'Honestly, that was so funny I nearly fell off my chair!  ",source2_14563703_21_15,"argyle5663: excellent posts!!CanadianCitizenO: you state: Why is Gilmour's ideology more repugnant than, say, my high school curriculum (about 18 years ago). Which had almost no female authors. This is exactly the problem, we have all been taught male writers at the expense of female writers, and it's about time that it stops. Nutgallery: first of all, Argyle is a far better writer than you are, and a far better thinker as well. Only the very insecure need to demean others by referring to their posts as 'vacuous' when they are clearly well-written and thought out. Your comment that Gilmore is entitled to his opinions is utterly without point in the context of his teaching position. He is not a prof, and it shows. This is not an issue of free speech, this is an issue because he is teaching a course that does not show it's speciality in the title of the course, and his entry level course is mandatory. Further, Nutgallery, you fail to see that there is nothing alternative about the point of view that male, heterosexual writers are the best and the only ones worth reading. I quote you: ""The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia - namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled.""Honestly, that was so funny I nearly fell off my chair!",100,100
14563703,John Lewis Grant,source1_14563703_0_16,"'The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia – namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled.'You're killing me!  The 'academic freedom' argument just isn't on the table.   But for the record, you might want to amend your formulation of free speech in an academic setting.  You say freedom of speech entails not being 'unjustly labelled, etc.'  You mean, don't you, that it entails, inter alia, the right to say what you please AND the right of others to respond in kind, subject to the usual limitations (shouting 'fire!' in a crowded theatre, etc.) the niceties of which we can let the philosophers here dispute. ",source2_14563703_21_16,"""The man is entitled to his opinions, and for anyone to read his comments and extrapolate that he is sexist or racist or unfit to teach is not only moronic, but it undermines one of the foundations of academia - namely, the right to have an alternative point of view and to express it freely without being mercilessly ostracized and unjustly labelled.""You're killing me! The ""academic freedom"" argument just isn't on the table. But for the record, you might want to amend your formulation of free speech in an academic setting. You say freedom of speech entails not being ""unjustly labelled, etc."" You mean, don't you, that it entails, inter alia, the right to say what you please AND the right of others to respond in kind, subject to the usual limitations (shouting ""fire!"" in a crowded theatre, etc.) the niceties of which we can let the philosophers here dispute.",100,100
14563703,david coates,source1_14563703_0_17,"@argyleYou just did the same thing you're accusing the writer of doing: manufacturing your own desired outcome. Boys and beers, indeed! Big mistake for a pompous pedant.",source2_14563703_21_17,"@argyleYou just did the same thing you're accusing the writer of doing: manufacturing your own desired outcome. Boys and beers, indeed! Big mistake for a pompous pedant.",100,100
14563703,Stimulus8,source1_14563703_1,Bravo - Well said. I cannot wait to hear the lynch mobs response to your piece. As a gay man of mixed heritage all I have wanted to say to the offended was to say  'grow-up you overly sensitive losers and think about taking a course in critical thinking so that you are able to understand comments within their context',source2_14563703_37,"Bravo - Well said. I cannot wait to hear the lynch mobs response to your piece. As a gay man of mixed heritage all I have wanted to say to the offended was to say ""grow-up you overly sensitive losers and think about taking a course in critical thinking so that you are able to understand comments within their context""",100,100
14563703,Bird Lives,source1_14563703_1_0,Here here.,source2_14563703_37_0,Here here.,100,100
14563703,this will be my only post,source1_14563703_1_1,Sadly this is the world that we live in: where over sensitivity and hysterical reactions to something that is perceived to be offensive rule the day. What I find highly annoying about the hysterics is when a group of hand wringing people feel that they are entitled to be offended on behalf of another group of people. Particularly when the hand wringing people did not even bother to check if the actions or statements actually even offended the other group of people.,source2_14563703_37_1,Sadly this is the world that we live in: where over sensitivity and hysterical reactions to something that is perceived to be offensive rule the day. What I find highly annoying about the hysterics is when a group of hand wringing people feel that they are entitled to be offended on behalf of another group of people. Particularly when the hand wringing people did not even bother to check if the actions or statements actually even offended the other group of people.,100,100
14563703,hopeful2u,source1_14563703_1_2,"Sadly, you also suffer from the same stockholm that the author of this piece suffers from which only serves to distance yourself from the core of who you are. Overly sensitive, may I ask when did you lose your sensitivity to pain of abuse?",source2_14563703_37_2,"Sadly, you also suffer from the same stockholm that the author of this piece suffers from which only serves to distance yourself from the core of who you are. Overly sensitive, may I ask when did you lose your sensitivity to pain of abuse?",100,100
14563703,perryrants,source1_14563703_1_3,and what makes you believe that you are special. and what is a 'gay' man? is that akin to a gay canadian?,source2_14563703_37_3,"and what makes you believe that you are special. and what is a ""gay"" man? is that akin to a gay canadian?",100,100
14563703,argyle5663,source1_14563703_1_4,"Stimulus8: Clearly, Mr. Gilmour would classify you as a 'serious' guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to 'heterosexual' guys. I'm not being sensitive here, but just saying... Sorry about that.",source1_14563703_6_0,"Clearly, Mr. Gilmour would classify you as a 'serious' guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to 'heterosexual' guys. Sorry about that. ",95,88
14563703,argyle5663,source1_14563703_1_4,"Stimulus8: Clearly, Mr. Gilmour would classify you as a 'serious' guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to 'heterosexual' guys. I'm not being sensitive here, but just saying... Sorry about that.",source2_14563703_5_0,"Clearly, Mr. Gilmour would classify you as a ""serious"" guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to ""heterosexual"" guys. Sorry about that.",95,88
14563703,argyle5663,source1_14563703_1_4,"Stimulus8: Clearly, Mr. Gilmour would classify you as a 'serious' guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to 'heterosexual' guys. I'm not being sensitive here, but just saying... Sorry about that.",source2_14563703_37_4,"Stimulus8: Clearly, Mr. Gilmour would classify you as a ""serious"" guy because his statements don't imply or intend any prejudice, right? Oh yeah, he ascribes the virtue of seriousness to ""heterosexual"" guys. I'm not being sensitive here, but just saying... Sorry about that.",100,100
14563703,NCM,source1_14563703_1_5,"Argyle - If you read the transcript of the interview, it's actually the interviewer who says 'guys' guys' and that Gilmour only repeats her use of the term.",source2_14563703_37_5,"Argyle -If you read the transcript of the interview, it's actually the interviewer who says ""guys' guys"" and that Gilmour only repeats her use of the term.",100,100
14563703,argyle5663,source1_14563703_1_6,"NCM, here's an actual quote from the interview that is attributed to Mr. Gilmour: 'What I teach is guys. Serious heterosexual guys. F. Scott Fitzgerald, Chekhov, Tolstoy. Real guy-guys. Henry Miller. Philip Roth.” As, according to the dictionary, the word 'I' is the first-person singular nominative case personal pronoun in modern English, one has to assume that Gilmour only clarified the interviewer's comments by elaborating further on his preference for what he describes as 'serious heterosexual guys.' He has apparently argued that his position has been misinterpreted - although personally I don't see much room for misinterpretation - but to my knowledge he has not argued that these are not his words.",source2_14563703_37_6,"NCM, here's an actual quote from the interview that is attributed to Mr. Gilmour:""What I teach is guys. Serious heterosexual guys. F. Scott Fitzgerald, Chekhov, Tolstoy. Real guy-guys. Henry Miller. Philip Roth.'As, according to the dictionary, the word ""I"" is the first-person singular nominative case personal pronoun in modern English, one has to assume that Gilmour only clarified the interviewer's comments by elaborating further on his preference for what he describes as ""serious heterosexual guys."" He has apparently argued that his position has been misinterpreted - although personally I don't see much room for misinterpretation - but to my knowledge he has not argued that these are not his words.",100,100
14563703,canadiancitizen0,source1_14563703_1_7,"@argyle: Let's look at some other combinations:'I teach humorous male jewish authors''I teach humorous native Canadian female authors''I teach serious black women authors''I teach serious gay authors'Personally, I don't see a problem or any confusion with any of the above statements. Maybe you should take his class and figure out what he meant. No one's saying his statements didn't sound rude, but there is a PC double standard. If he said, 'I teach [positive adjective] [minority] [minorities]' no one would complain.The current PC rule is to NOT use a positive adjective to describe white straight males in a general way because you end up sounding like white/straight/males have exclusive right to the positive description. However, it does not mean that. The correct way to prove or disprove this is not to look up a dictionary (the worst way to prove anything except to prove what a dictionary says), but just to observe how people speak and what they mean. ",source2_14563703_37_7,"@argyle: Let's look at some other combinations:""I teach humorous male jewish authors""""I teach humorous native Canadian female authors""""I teach serious black women authors""""I teach serious gay authors""Personally, I don't see a problem or any confusion with any of the above statements. Maybe you should take his class and figure out what he meant. No one's saying his statements didn't sound rude, but there is a PC double standard. If he said, ""I teach [positive adjective] [minority] [minorities]"" no one would complain. The current PC rule is to NOT use a positive adjective to describe white straight males in a general way because you end up sounding like white/straight/males have exclusive right to the positive description. However, it does not mean that. The correct way to prove or disprove this is not to look up a dictionary (the worst way to prove anything except to prove what a dictionary says), but just to observe how people speak and what they mean.",100,100
14563703,howard smithers,source1_14563703_1_8,"Universities no longer train students to think critically, to examine and critique systems of power and cultural and political assumptions, to ask the broad questions of meaning and morality once sustained by the humanities.  These institutions have transformed themselves into vocational schools.  They become breeding grounds for systems managers trained to serve the corporate state.    Chris Hedges top page 11 ",source2_14563703_37_8,"Universities no longer train students to think critically, to examine and critique systems of power and cultural and political assumptions, to ask the broad questions of meaning and morality once sustained by the humanities. These institutions have transformed themselves into vocational schools. They become breeding grounds for systems managers trained to serve the corporate state. Chris Hedges top page 11",99,100
